"Date","Close","1DayPercentMove","2DayPercentMove","3DayPercentMove","4DayPercentMove","5DayPercentMove","6DayPercentMove","7DayPercentMove","8DayPercentMove","9DayPercentMove","10DayPercentMove","11DayPercentMove","12DayPercentMove","13DayPercentMove","14DayPercentMove","15DayPercentMove","16DayPercentMove","17DayPercentMove","18DayPercentMove","19DayPercentMove","20DayPercentMove","50DayPercentMove","100DayPercentMove","200DayPercentMove","10DayAutoCor","20DayAutoCor","50DayAutoCor","100DayAutoCor","1DayATR","2DayATR","5DayATR","10DayATR","20DayATR","50DayATR","100DayATR","1DayMAD","2DayMAD","3DayMAD","5DayMAD","10DayMAD","20DayMAD","50DayMAD","100DayMAD","200DayMAD","20DayMA","50DayMA","100DayMA","20DayDMA","50DayDMA","100DayDMA"
2003-12-04,1069.5,0.4225,0.2343,0.04677,1.111,1.206,1.543,1.906,3.209,3.634,2.738,3.558,2.492,1.954,1.087,1.183,2.271,2.222,1.809,1.039,1.519,6.18,6.843,27.51,0.2976,0.8986,0.6637,0.3328,8.875,13.375,24.375,38.75,44.125,85,172.125,0.582,1.06,1.18,0.89,1.904,2.806,8.146,13.22,12.668,1051.9125,1041.18,1020.8,1.672,2.72,4.7708
2003-12-03,1065,-0.1874,-0.3742,0.6854,0.7807,1.116,1.477,2.774,3.198,2.306,3.123,2.06,1.525,0.6616,0.7569,1.841,1.792,1.38,0.6141,1.092,1.212,3.852,6.234,25.78,-0.273,0.7256,0.7615,0.3371,8.375,13.375,27.25,38.75,44.125,85,172.125,0.724,1.166,0.626,0.804,1.626,3.05,8.182,13.158,12.584,1051.1125,1039.935,1020.115,1.3212,2.4102,4.4
2003-12-02,1067,-0.1871,0.8745,0.97,1.306,1.668,2.967,3.392,2.498,3.316,2.252,1.716,0.8507,0.9461,2.032,1.983,1.571,0.803,1.281,1.402,1.209,4.48,6.994,25.31,0.5136,0.6749,0.7385,0.3194,10.75,14.125,22.5,35.5,42.5,83.375,170.5,0.896,0.946,1.136,0.666,1.606,3.036,7.992,13.236,13.194,1050.475,1039.145,1019.49,1.5731,2.6806,4.6602
2003-12-01,1069,1.064,1.159,1.495,1.858,3.16,3.585,2.69,3.51,2.444,1.907,1.04,1.135,2.223,2.174,1.761,0.992,1.471,1.592,1.399,1.858,2.813,8.116,27.72,0.6105,0.7741,0.7061,0.3465,10.625,14,26.75,31.625,39.875,83.125,170.25,0.994,1.27,1.052,0.99,1.378,3.134,8.6,13.426,13.636,1049.8375,1038.23,1018.7925,1.8253,2.9637,4.9281
2003-11-28,1057.75,0.09463,0.4272,0.7861,2.075,2.495,1.609,2.421,1.366,0.8341,-0.02363,0.07096,1.148,1.099,0.6901,-0.07086,0.4034,0.5227,0.332,0.7861,0.8822,1.78,5.669,29.15,0.3032,0.3917,0.5837,0.3327,8.875,17.75,31.625,28.5,36.875,79.5,167.25,0.788,0.77,0.41,1.05,1.342,2.892,8.926,13.73,15.04,1048.8625,1037.645,1017.99,0.8473,1.9376,3.9057
2003-11-26,1056.75,0.3323,0.6908,1.978,2.398,1.513,2.324,1.27,0.7388,-0.1182,-0.02365,1.052,1.004,0.595,-0.1653,0.3085,0.4277,0.2371,0.6908,0.7868,1.004,2.872,4.888,29.38,0.6059,0.251,0.5596,0.3079,10.75,16.25,30.75,28.5,39.25,76.625,167.25,0.802,0.938,0.85,0.852,1.474,2.92,8.818,14.02,15,1048.4,1037.275,1017.4225,0.7965,1.8775,3.8654
2003-11-25,1053.25,0.3573,1.64,2.059,1.177,1.985,0.9344,0.4052,-0.449,-0.3548,0.7172,0.6691,0.2618,-0.496,-0.02373,0.09503,-0.09485,0.3573,0.453,0.6691,0.8136,2.307,5.062,26.94,0.0745,0.2136,0.5829,0.3322,13.25,19.25,30.375,29.25,47.5,76.625,167.25,0.662,0.658,0.862,0.734,1.694,2.862,8.176,12.964,14.306,1047.875,1036.685,1016.93,0.5129,1.5979,3.5715
2003-11-24,1049.5,1.279,1.696,0.8165,1.622,0.575,0.04766,-0.8034,-0.7096,0.3586,0.3106,-0.09519,-0.8503,-0.3797,-0.2613,-0.4506,0,0.09537,0.3106,0.4546,1.819,3.45,6.819,25.54,0.3018,0.8127,0.7003,0.3719,11.5,18.25,25.625,34.375,51.375,76.625,167.25,0.746,0.776,0.466,0.4,1.574,2.702,7.858,11.95,14.73,1047.45,1036.21,1016.4225,0.1957,1.2826,3.2543
2003-11-21,1036.25,0.4118,-0.4563,0.3389,-0.6948,-1.215,-2.056,-1.963,-0.9084,-0.9558,-1.356,-2.102,-1.637,-1.521,-1.707,-1.263,-1.168,-0.9558,-0.8136,0.5336,0.6068,1.793,4.356,24.77,0.1009,0.6348,0.5834,0.3551,11,16.75,20.5,35.625,52.625,76.625,167.25,0.666,0.618,0.82,0.718,1.546,2.224,7.682,11.564,14.726,1046.5125,1035.51,1015.7525,-0.9806,0.0715,2.018
2003-11-20,1032,-0.8646,-0.07262,-1.102,-1.621,-2.458,-2.365,-1.315,-1.362,-1.761,-2.504,-2.041,-1.924,-2.11,-1.668,-1.574,-1.362,-1.22,0.1213,0.1942,0.3403,1.5,5.172,22.78,0.0825,0.823,0.6314,0.4096,14,16.375,28.125,38.875,58.125,76.625,167.25,0.692,0.754,0.984,0.956,1.532,2.582,7.486,11.86,14.896,1046.2,1035.145,1015.32,-1.3573,-0.3038,1.6428
2003-11-19,1041,0.7988,-0.2396,-0.7626,-1.607,-1.514,-0.4542,-0.5018,-0.9043,-1.653,-1.186,-1.069,-1.257,-0.8099,-0.7153,-0.5018,-0.3589,0.9944,1.068,1.215,1.019,2.713,6.961,23.27,0.4566,0.959,0.6301,0.4168,15.125,23.75,28.125,38.875,58.125,76.625,167.25,0.668,0.456,0.636,0.814,1.616,3.02,7.434,11.994,13.992,1046.025,1034.84,1014.8125,-0.4804,0.5953,2.5805
2003-11-18,1032.75,-1.03,-1.549,-2.387,-2.294,-1.243,-1.29,-1.69,-2.433,-1.97,-1.853,-2.039,-1.596,-1.502,-1.29,-1.149,0.194,0.267,0.4132,0.2183,-1.03,0.8545,6.114,21.61,0.3791,0.7933,0.7045,0.4304,15.625,17.375,28.125,38.875,58.125,76.625,167.25,0.696,0.746,0.78,0.86,1.7,3.34,8.024,11.814,13.568,1045.5,1034.29,1014.135,-1.2195,-0.1489,1.8356
2003-11-17,1043.5,-0.5243,-1.37,-1.277,-0.2152,-0.2628,-0.6664,-1.417,-0.9492,-0.8316,-1.02,-0.5717,-0.4769,-0.2628,-0.1196,1.237,1.311,1.458,1.261,0,-0.1674,1.261,6.101,21.55,0.5887,0.8248,0.8191,0.3954,15.5,22.75,25.625,37.25,58.125,75.625,167.25,0.502,0.468,0.878,0.612,1.604,3.578,7.834,11.548,13.642,1046.0375,1034.115,1013.54,-0.2426,0.9075,2.956
2003-11-14,1049,-0.8507,-0.7569,0.3108,0.2628,-0.1428,-0.8975,-0.4272,-0.3089,-0.498,-0.04764,0.04769,0.2628,0.4068,1.771,1.845,1.993,1.795,0.5271,0.3588,1.084,2.617,7.922,22.73,0.3192,0.8796,0.8222,0.3808,12.625,17.375,22,30.625,58.125,74.125,167.25,0.48,0.65,0.538,0.774,1.67,3.96,8.076,12.094,13.88,1046.125,1033.855,1012.94,0.2748,1.4649,3.5599
2003-11-13,1058,0.09461,1.171,1.123,0.714,-0.04724,0.4272,0.5464,0.3557,0.8099,0.9061,1.123,1.268,2.644,2.718,2.868,2.669,1.39,1.22,1.951,0.8339,2.893,7.794,25.95,0.1454,0.898,0.7417,0.3672,11.25,13.875,20.125,30.625,58.125,74.125,167.25,0.5,0.582,0.566,1.102,1.834,4.04,9.174,12.496,13.882,1045.5625,1033.32,1012.17,1.1896,2.3884,4.5279
2003-11-12,1057,1.076,1.027,0.6188,-0.1417,0.3322,0.4514,0.2609,0.7146,0.8107,1.027,1.172,2.547,2.621,2.771,2.572,1.294,1.124,1.855,0.7386,1.197,2.921,7.747,22.8,0.5204,0.973,0.7898,0.3861,10.375,18.875,20.625,29.5,58.125,74.125,167.25,0.47,0.77,0.868,1.084,1.764,4.238,8.336,12.466,13.678,1045.125,1032.725,1011.405,1.1362,2.3506,4.5081
2003-11-11,1045.75,-0.04779,-0.4522,-1.204,-0.7356,-0.6177,-0.8063,-0.3573,-0.2623,-0.04779,0.09572,1.455,1.529,1.677,1.48,0.2156,0.04784,0.7709,-0.3336,0.1197,-0.1671,2.324,4.418,22.38,-0.0459,0.7272,0.7447,0.3479,7.875,15.75,21.75,32,55,70.625,167.25,0.404,0.644,0.704,1.052,1.938,3.662,8.846,11.734,14.064,1044.5,1032.125,1010.645,0.1197,1.3201,3.4735
2003-11-10,1046.25,-0.4046,-1.157,-0.6882,-0.5702,-0.7588,-0.3097,-0.2146,0,0.1436,1.504,1.578,1.726,1.528,0.2635,0.09567,0.8191,-0.2859,0.1675,-0.1193,0.1675,3.82,5.124,23.49,0.2403,0.822,0.77,0.3599,12,17.875,26,37.125,54.25,66.625,167.25,0.346,0.86,0.628,1.01,1.654,3.618,8.344,12.22,13.98,1044.5875,1031.65,1010.2025,0.1592,1.4152,3.5683
2003-11-07,1050.5,-0.7558,-0.2848,-0.1663,-0.3557,0.09528,0.1908,0.4062,0.5504,1.916,1.99,2.139,1.941,0.6708,0.5023,1.229,0.1191,0.5744,0.2864,0.5744,0.9611,4.919,4.061,22.12,0.1088,0.686,0.7195,0.3515,14,16.5,24.25,38.375,53.875,66.625,167.25,0.338,0.646,0.828,0.984,1.886,3.558,8.498,11.128,14.028,1044.5,1030.88,1009.6925,0.5744,1.9032,4.0416
2003-11-06,1058.5,0.4746,0.594,0.4031,0.8576,0.9537,1.171,1.316,2.692,2.767,2.917,2.717,1.438,1.268,1.999,0.8816,1.34,1.05,1.34,1.73,1.926,6.302,4.724,19.88,0.2374,0.7181,0.6388,0.3552,12.375,14.75,27.75,40.125,51.875,65,165.25,0.382,0.898,0.746,1.238,1.936,3.61,7.946,10.988,13.918,1044,1029.895,1009.2825,1.3889,2.7775,4.8765
2003-11-05,1053.5,0.1188,-0.07114,0.3811,0.4769,0.693,0.8375,2.207,2.282,2.431,2.232,0.9583,0.7893,1.518,0.405,0.8617,0.5728,0.8617,1.249,1.444,1.787,5.826,4.255,20.06,0.5866,0.7451,0.5961,0.3027,9.125,13.875,25.375,36.75,49.125,65.625,162.5,0.45,0.844,0.746,1.176,1.784,3.282,8.38,10.72,13.804,1043,1028.64,1008.805,1.0067,2.4168,4.4305
2003-11-04,1052.25,-0.1897,0.262,0.3576,0.5735,0.7179,2.086,2.16,2.309,2.111,0.8385,0.6697,1.397,0.2859,0.742,0.4535,0.742,1.129,1.324,1.667,1.446,5.887,6.315,18.43,0.8476,0.6249,0.6114,0.3794,10.5,13.125,25.125,35.5,49.125,68.25,161.125,0.61,0.904,0.732,1.33,2.092,3.782,7.706,11,13.584,1042.075,1027.48,1008.375,0.9764,2.4108,4.3511
2003-11-03,1054.25,0.4526,0.5484,0.7646,0.9093,2.28,2.354,2.504,2.305,1.03,0.861,1.59,0.4765,0.9335,0.6444,0.9335,1.322,1.517,1.86,1.639,2.008,6.222,5.372,16.75,0.5418,0.5141,0.4522,0.3747,9.875,14.25,32,37.875,49.125,68.25,161.125,0.8,0.936,0.884,1.218,2.158,3.592,7.912,10.302,13.728,1041.325,1026.31,1007.75,1.2412,2.7224,4.6142
2003-10-31,1049.5,0.09537,0.3106,0.4546,1.819,1.893,2.042,1.844,0.575,0.4066,1.132,0.02383,0.4787,0.1909,0.4787,0.865,1.059,1.401,1.181,1.548,2.042,4.74,5.239,14.51,0.5873,0.5954,0.4098,0.3545,9,15.625,30.25,34.875,46.75,65.875,158.75,0.73,0.73,0.868,0.968,2.092,3.494,7.894,10.094,13.984,1040.2875,1025.075,1007.2125,0.8856,2.3828,4.1985
2003-10-30,1048.5,0.215,0.3589,1.722,1.796,1.945,1.747,0.4792,0.3109,1.036,-0.07148,0.383,0.09546,0.383,0.7689,0.9629,1.304,1.085,1.451,1.945,2.844,4.955,6.258,13.84,0.1978,0.1415,0.5098,0.4027,10.5,16.625,35.25,38,46.75,65.875,158.75,0.732,0.728,0.914,0.988,2.188,3.826,7.32,9.874,14.06,1039.2375,1024.125,1006.69,0.8913,2.3801,4.1532
2003-10-29,1046.25,0.1436,1.504,1.578,1.726,1.528,0.2635,0.09567,0.8191,-0.2859,0.1675,-0.1193,0.1675,0.5526,0.7463,1.087,0.8677,1.234,1.726,2.624,2.927,4.312,7.088,12.59,0.3075,-0.0599,0.5417,0.3269,12.5,19.75,29.125,40.125,49.125,65.875,158.75,0.736,0.594,1.182,0.99,2.01,4.024,6.866,9.552,13.732,1037.7875,1023.135,1006.0725,0.8154,2.2592,3.9935
2003-10-28,1044.75,1.358,1.432,1.58,1.383,0.1198,-0.04784,0.6745,-0.4289,0.02394,-0.2625,0.02394,0.4085,0.6018,0.942,0.7231,1.088,1.58,2.477,2.779,5.106,4.606,5.771,12.76,-0.1271,-0.4931,0.4958,0.2339,12.875,18.5,25.625,47,57.375,65.875,158.75,0.746,0.716,1.102,1.682,2.194,4.06,7.044,9.41,14.058,1036.3,1022.27,1005.38,0.8154,2.199,3.9159
2003-10-27,1030.75,0.07282,0.2188,0.02426,-1.222,-1.387,-0.6745,-1.763,-1.316,-1.599,-1.316,-0.937,-0.7463,-0.4106,-0.6267,-0.2661,0.2188,1.104,1.402,3.697,2.639,4.064,4.037,11.25,0.3002,0.528,0.4384,0.2449,11.75,22.5,27.375,49.875,58.5,65.875,150.125,0.526,0.534,1.06,1.2,1.656,3.454,6.598,9.266,14.57,1033.7625,1021.35,1004.81,-0.2914,0.9204,2.5816
2003-10-24,1030,0.1458,-0.04852,-1.294,-1.459,-0.7468,-1.835,-1.388,-1.671,-1.388,-1.009,-0.8185,-0.4831,-0.699,-0.3387,0.1458,1.03,1.328,3.622,2.564,3.57,4.277,4.436,11.38,0.1184,0.1157,0.3949,0.1126,14.375,20.625,27.125,49.5,57.875,70.5,148.5,0.498,0.862,1.502,1.138,1.642,3.302,6.754,9.382,14.516,1032.4375,1020.545,1004.41,-0.2361,0.9265,2.5478
2003-10-23,1028.5,-0.1941,-1.438,-1.602,-0.8914,-1.978,-1.532,-1.814,-1.532,-1.153,-0.9629,-0.628,-0.8436,-0.4838,0,0.8828,1.18,3.471,2.415,3.419,3.082,4.443,5.786,13.02,0.2828,0.8285,0.7114,0.1926,16.25,19.875,27,47.75,59.75,70.5,144.25,0.524,0.636,1.33,1.114,1.486,3.502,6.364,9.892,14.724,1030.6625,1019.7,1003.9725,-0.2098,0.863,2.443
2003-10-22,1030.5,-1.246,-1.411,-0.6986,-1.787,-1.34,-1.623,-1.34,-0.9611,-0.7703,-0.4348,-0.6508,-0.2903,0.1945,1.079,1.377,3.672,2.614,3.62,3.282,2.308,4.091,6.429,11.56,0.6318,0.9628,0.5899,0.1644,13.25,20.375,24.25,40.625,59.75,70.5,144.25,0.434,0.972,1.168,0.9,1.402,3.784,6.392,10.016,14.104,1029.125,1018.825,1003.41,0.1336,1.1459,2.6998
2003-10-21,1043.5,-0.1674,0.5541,-0.548,-0.09574,-0.3819,-0.09574,0.2883,0.4815,0.8213,0.6025,0.9676,1.458,2.354,2.656,4.98,3.908,4.927,4.585,3.599,1.755,6.344,8.331,12.63,0.8913,0.9059,0.5458,0.159,10,16.375,21,38.625,63.625,70.5,137.5,0.254,0.684,1.592,1.59,1.886,4.4,6.316,11.172,13.936,1027.9625,1018.015,1002.7875,1.5115,2.5034,4.0599
2003-10-20,1045.25,0.7227,-0.3812,0.07181,-0.2148,0.07181,0.4565,0.65,0.9903,0.7713,1.137,1.629,2.526,2.828,5.156,4.083,5.103,4.761,3.773,1.926,2.35,6.876,10.11,14.86,0.7359,0.8242,0.6939,0.2439,14.25,16.125,22.625,40.875,63.625,75.75,140.625,0.366,1.128,1.134,1.338,1.882,4.836,7.106,11.45,14.21,1027.0625,1016.77,1001.985,1.7708,2.801,4.3179
2003-10-17,1037.75,-1.096,-0.6462,-0.9308,-0.6462,-0.2643,-0.07222,0.2657,0.0482,0.4112,0.8994,1.79,2.09,4.401,3.336,4.349,4.009,3.028,1.195,1.616,-0.1924,6.491,9.007,14.35,0.8585,0.8952,0.6247,0.1858,14.125,17.125,22,40.875,63.625,77.25,140.5,0.46,1.052,1.062,1.518,2.198,4.918,7.266,10.912,13.884,1025.8625,1015.425,1001.025,1.1588,2.1986,3.6687
2003-10-16,1049.25,0.4548,0.1671,0.4548,0.8409,1.035,1.377,1.157,1.524,2.018,2.918,3.222,5.558,4.481,5.505,5.162,4.17,2.316,2.742,0.9137,0.9622,8.731,10.51,19.37,0.6478,0.8864,0.6143,0.2373,12.625,12.5,25.5,45.875,63,82.375,137.375,0.394,1.564,1.876,1.54,2.214,5.006,8.972,11.574,14.104,1025.9625,1014.16,1000.1675,2.2698,3.46,4.9074
2003-10-15,1044.5,-0.2864,0,0.3844,0.5778,0.9179,0.699,1.064,1.556,2.452,2.754,5.081,4.008,5.028,4.686,3.698,1.853,2.277,0.4568,0.5052,1.679,8.859,12.04,19.03,0.634,0.8968,0.6765,0.2235,12.375,15.375,25.5,49.125,60.125,93.5,145,0.394,1.276,1.282,1.102,2.052,5.304,8.714,12.302,14.082,1025.4625,1012.475,999.17,1.8565,3.163,4.5368
2003-10-14,1047.5,0.2872,0.6728,0.8666,1.208,0.9882,1.355,1.847,2.746,3.05,5.382,4.307,5.329,4.986,3.996,2.145,2.57,0.7454,0.7938,1.971,1.748,6.86,12.54,20.16,-0.1469,0.4805,0.6551,0.1582,9.5,12.375,31.875,54.25,57,90.75,142.125,0.45,1.65,1.456,1.634,1.992,5.226,10.088,12.366,14.184,1024.6,1010.775,998.0475,2.235,3.6334,4.9549
2003-10-13,1044.5,0.3844,0.5778,0.9179,0.699,1.064,1.556,2.452,2.754,5.081,4.008,5.028,4.686,3.698,1.853,2.277,0.4568,0.5052,1.679,1.457,2.957,6.636,13.29,17.26,0.4668,0.4985,0.5326,0.0734,8.5,16.125,37,54.625,56.25,93.375,144.75,0.526,1.168,1.9,1.182,1.51,4.938,9.612,12.448,13.928,1023.7,1009.43,996.88,2.0318,3.4742,4.7769
2003-10-10,1040.5,0.1926,0.5314,0.3133,0.6773,1.167,2.06,2.361,4.678,3.61,4.625,4.285,3.301,1.463,1.885,0.07213,0.1203,1.29,1.068,2.563,2.21,5.181,13.19,16.71,-0.101,0.1108,0.6037,0.1266,11.375,14.875,36.625,53.625,60.5,96.25,147.625,0.72,1.754,1.326,1.566,1.47,5.132,9.504,12.012,13.832,1022.2,1008.13,995.655,1.7903,3.2109,4.5041
2003-10-09,1038.5,0.3382,0.1205,0.4838,0.9723,1.864,2.164,4.477,3.411,4.424,4.084,3.102,1.268,1.689,-0.1202,-0.07217,1.095,0.8742,2.366,2.014,2.139,5.271,12.58,15.78,0.1844,0.071,0.6504,0.2171,12.5,16.125,31.25,52,60.5,97.25,148.625,0.968,1.234,1.086,1.38,1.368,4.99,8.676,12.024,13.886,1021.075,1007.105,994.4425,1.7065,3.1174,4.4304
2003-10-08,1035,-0.2169,0.1451,0.632,1.52,1.82,4.125,3.062,4.072,3.733,2.755,0.9264,1.346,-0.4568,-0.409,0.7544,0.5342,2.021,1.67,1.795,2.121,4.651,9.611,16.13,0.6344,0.085,0.6028,0.2656,12.375,17.75,28.75,43.75,57.75,94.5,145.875,1.166,1.91,1.466,0.898,1.18,4.754,9.432,11.126,13.508,1019.9875,1006.065,993.2825,1.4718,2.8761,4.2
2003-10-07,1037.25,0.3628,0.8507,1.741,2.041,4.351,3.286,4.299,3.959,2.978,1.146,1.567,-0.2404,-0.1924,0.9735,0.7528,2.242,1.891,2.016,2.343,1.294,4.351,9.617,17.07,0.7498,0.4895,0.6677,0.2688,11.375,20.25,41.875,42.625,57.75,94.5,145.375,1.386,1.424,1.172,1.63,1.662,4.962,9.554,11.724,13.406,1018.9125,1005.145,992.375,1.7997,3.1941,4.522
2003-10-06,1033.5,0.4861,1.373,1.672,3.974,2.913,3.922,3.583,2.606,0.7801,1.2,-0.6011,-0.5533,0.6084,0.3885,1.873,1.523,1.647,1.973,0.9277,0.2911,3.687,9.918,15.83,0.5445,0.2566,0.6171,0.2538,14.375,23,43,42.5,57,94.5,145.125,1.3,1.83,1.09,1.388,1.744,4.868,9.424,11.904,13.504,1018.25,1004.28,991.465,1.4977,2.9095,4.2397
2003-10-03,1028.5,0.8828,1.18,3.471,2.415,3.419,3.082,2.11,0.2925,0.7099,-1.082,-1.034,0.1217,-0.09714,1.38,1.031,1.156,1.48,0.4394,-0.1941,0.6114,4.922,9.096,13.93,0.7971,0.2659,0.5391,0.1206,14.75,27.875,44,42.5,55.75,94.5,144.625,1.036,1.036,1.2,1.744,2.134,4.806,8.244,11.786,13.168,1018.1,1003.545,990.5325,1.0215,2.4867,3.833
2003-10-02,1019.5,0.2951,2.565,1.518,2.514,2.18,1.216,-0.5851,-0.1714,-1.948,-1.9,-0.7544,-0.9714,0.4928,0.1474,0.2705,0.592,-0.4394,-1.067,-0.269,-0.851,3.241,7.969,12,0.601,0.0791,0.5141,0.0039,15.75,21.875,38.875,43.75,60.875,94.5,144.375,1.012,1.42,1.032,1.742,2.176,5.276,7.772,11.54,13.12,1017.7875,1002.58,989.675,0.1683,1.6876,3.0136
2003-10-01,1016.5,2.264,1.22,2.212,1.879,0.9183,-0.8776,-0.4651,-2.236,-2.189,-1.046,-1.263,0.1971,-0.1474,-0.02459,0.296,-0.7324,-1.359,-0.5625,-1.143,-1.022,3.015,9.037,14.54,0.513,0.0451,0.6995,0.1218,19.625,21,32.375,40.875,62.625,94.5,140.75,1.142,1.058,0.88,1.246,2.11,5.384,8.06,12.224,13.318,1018.225,1001.94,988.9225,-0.1694,1.4532,2.7886
2003-09-30,994,-1.021,-0.05028,-0.3758,-1.316,-3.072,-2.668,-4.4,-4.354,-3.237,-3.448,-2.021,-2.358,-2.238,-1.924,-2.93,-3.542,-2.764,-3.331,-3.213,-2.74,1.636,7.985,10.2,0.4493,0.0377,0.4842,0.0477,15,19.125,33.25,40.875,59.25,94.5,140.75,1.216,1.434,0.976,1.87,1.616,5.742,6.96,12.702,13.808,1018.75,1001.345,988.08,-2.4294,-0.7335,0.5991
2003-09-29,1004.25,0.9804,0.6515,-0.2978,-2.072,-1.665,-3.414,-3.368,-2.239,-2.453,-1.01,-1.351,-1.229,-0.9127,-1.929,-2.547,-1.761,-2.334,-2.215,-1.737,-0.3473,1.388,8.042,11.3,0.5943,0.1831,0.5857,0.0929,10.375,21.875,33.75,39.625,51.5,94.5,140.75,1.202,1.178,1.08,1.506,1.04,5.198,7.196,12.286,13.272,1020.15,1001.025,987.345,-1.5586,0.3222,1.7122
2003-09-26,994.5,-0.3257,-1.266,-3.023,-2.619,-4.352,-4.306,-3.188,-3.4,-1.971,-2.308,-2.188,-1.875,-2.881,-3.493,-2.715,-3.282,-3.165,-2.691,-1.315,-0.6742,1.402,6.392,10.26,0.284,0.6075,0.4855,0.1591,12.625,21.375,34.75,41.75,50.875,94.5,140.75,1.366,1.2,0.936,1.798,0.884,4.966,7.424,11.366,13.266,1020.325,1000.75,986.5975,-2.5311,-0.6245,0.801
2003-09-25,997.75,-0.9432,-2.706,-2.301,-4.039,-3.993,-2.872,-3.084,-1.651,-1.989,-1.869,-1.554,-2.564,-3.178,-2.397,-2.966,-2.848,-2.373,-0.9923,-0.3496,0.2008,0.2764,7.719,12.17,0.2322,0.92,0.6917,0.2159,19.625,23.5,39,44.5,52.75,94.5,139.5,1.262,1.016,0.876,1.92,0.79,4.758,7.222,10.888,13.126,1020.6625,1000.475,986,-2.2449,-0.2724,1.1917
2003-09-24,1007.25,-1.78,-1.371,-3.126,-3.079,-1.947,-2.161,-0.7146,-1.056,-0.9343,-0.6167,-1.636,-2.256,-1.467,-2.042,-1.923,-1.443,-0.04962,0.5993,1.155,1.18,0.6244,8.598,10.23,0.3928,0.8842,0.5076,0.2019,15.625,24.125,30,40,52.75,94.5,139.5,1.122,0.82,1.18,1.374,0.662,4.986,7.098,10.156,12.364,1020.5625,1000.42,985.285,-1.3044,0.6827,2.2293
2003-09-23,1025.5,0.4162,-1.37,-1.323,-0.1704,-0.3885,1.084,0.7367,0.8606,1.184,0.1465,-0.4852,0.3179,-0.2674,-0.1461,0.3425,1.761,2.422,2.988,3.014,3.195,2.294,12.08,12.88,0.5495,0.8166,0.6313,0.1928,12.625,16.125,24.5,43.5,56.625,94.75,139.75,0.864,0.616,0.784,1.464,1.362,5.376,7.336,11.23,12.226,1019.975,1000.295,984.4875,0.5417,2.5198,4.1659
2003-09-22,1021.25,-1.779,-1.732,-0.5841,-0.8014,0.6654,0.3192,0.4426,0.7647,-0.2686,-0.8976,-0.09782,-0.6808,-0.5599,-0.07339,1.34,1.998,2.561,2.587,2.767,2.897,2.407,11.49,11.13,0.4116,0.8871,0.5322,0.1003,10.625,21.125,29.75,42.5,56.625,99.875,144.875,0.982,0.622,0.918,1.384,1.532,5.654,7.04,10.398,11.636,1018.3875,999.835,983.3825,0.2811,2.1419,3.8507
2003-09-19,1039.75,0.04811,1.217,0.9956,2.489,2.136,2.262,2.59,1.538,0.8976,1.712,1.118,1.242,1.737,3.175,3.845,4.419,4.445,4.629,4.761,3.768,5.158,13.51,12.56,0.818,0.9315,0.4863,0.0072,10.125,18.875,29.75,41,55.25,99.875,144.875,0.842,0.772,1.33,1.702,1.88,5.904,7.506,10.626,11.268,1016.95,999.355,982.33,2.242,4.0421,5.8453
2003-09-18,1039.25,1.168,0.9471,2.44,2.087,2.213,2.541,1.489,0.8491,1.663,1.07,1.193,1.688,3.126,3.795,4.369,4.395,4.579,4.71,3.718,4.029,3.821,13.77,11.12,0.582,0.8973,0.3633,-0.0157,11.125,18.125,29.5,40.375,51.875,99.25,145.5,0.704,0.858,1.172,1.864,2.12,5.802,7.904,10.394,11.85,1015.0625,998.335,981.0925,2.3829,4.0983,5.9278
2003-09-17,1027.25,-0.2186,1.257,0.9086,1.033,1.357,0.3174,-0.3154,0.4891,-0.09725,0.02434,0.5137,1.935,2.597,3.163,3.189,3.371,3.501,2.52,2.828,2.418,1.96,14.33,9.749,0.3941,0.9343,0.3287,-0.0659,13.625,17.625,25,37.5,49,99,153.125,0.532,0.73,1.07,1.59,2.116,5.79,7.648,10.602,12.268,1013.05,997.57,979.835,1.4017,2.9752,4.8391
2003-09-16,1029.5,1.479,1.13,1.254,1.579,0.5371,-0.09704,0.7092,0.1216,0.2434,0.7339,2.158,2.822,3.389,3.415,3.598,3.728,2.744,3.053,2.642,3.079,2.693,13.16,9.755,0.6235,0.6368,0.3645,-0.2902,13.625,17.125,20,34,49,99,153.125,0.614,1.006,1.244,1.586,1.442,5.702,7.384,9.054,12.696,1011.8375,997.175,978.5475,1.7456,3.2417,5.207
2003-09-15,1014.5,-0.3438,-0.2213,0.09867,-0.9277,-1.553,-0.7581,-1.337,-1.217,-0.7339,0.6698,1.323,1.883,1.909,2.088,2.217,1.248,1.552,1.147,1.577,2.423,3.257,10.57,11.3,0.6789,0.6407,0.5312,0.0821,10.125,14.375,28,30,49,99,153.125,0.444,1.038,0.914,1.298,1.232,5.154,7.626,9.564,13.246,1010.3,996.635,977.35,0.4157,1.7925,3.8011
2003-09-12,1018,0.1229,0.444,-0.5859,-1.213,-0.4157,-0.9968,-0.8763,-0.3914,1.017,1.673,2.234,2.26,2.44,2.569,1.597,1.902,1.496,1.927,2.776,3.062,2.518,11.93,9.492,0.5907,0.4506,0.3966,0.2148,11.75,19.875,29.25,37.375,53.625,99,153.125,0.476,1.296,1.022,1.354,0.872,5.436,7.5,9.53,13.286,1009.1,995.995,976.38,0.882,2.2093,4.2627
